order_id,order_date,customer_id,product_id,province,category,channel,payment_id,payment_method,payment_status,quantity,unit_price,discount,net_sales,source_file
ORD000713,2026-02-18 09:46:00,C0035,P030,ชลบุรี,Smartphone,Marketplace,PAY000713,PromptPay,PAID,2,499.0,0.1,898.2,orders_2026_02.csv
ORD000715,2026-02-24 12:52:00,C0150,P023,เชียงใหม่,Accessory,Web,PAY000715,Credit Card,PAID,1,313.95,0.0,313.95,orders_2026_02.csv
ORD000716,2026-02-19 23:59:00,C0050,P001,เชียงใหม่,Notebook,Mobile App,PAY000716,Bank Transfer,PAID,1,299.0,0.05,284.05,orders_2026_02.csv
ORD000717,2026-02-08 11:06:00,C0115,P032,ระยอง,Notebook,Marketplace,PAY000717,Bank Transfer,PAID,4,25900.0,0.05,98420.0,orders_2026_02.csv
ORD000718,2026-02-20 02:41:00,C0011,P012,ชลบุรี,Accessory,Marketplace,PAY000718,Credit Card,PAID,1,940.5,0.0,940.5,orders_2026_02.csv
ORD000719,2026-02-06 13:15:00,C0158,P039,เชียงใหม่,Notebook,Mobile App,PAY000719,Bank Transfer,PAID,1,940.5,0.0,940.5,orders_2026_02.csv
ORD000720,2026-02-23 23:02:00,C0057,P039,เชียงใหม่,Notebook,Web,PAY000720,Credit Card,PAID,4,940.5,0.0,3762.0,orders_2026_02.csv
ORD000721,2026-02-09 12:51:00,C0032,P010,ระยอง,Smart Home,Web,PAY000721,Credit Card,PAID,3,990.0,0.0,2970.0,orders_2026_02.csv
ORD000722,2026-02-04 10:53:00,C0035,P019,ชลบุรี,Smartphone,Mobile App,PAY000722,Credit Card,PAID,1,4189.5,0.0,4189.5,orders_2026_02.csv
ORD000723,2026-02-16 16:06:00,C0112,P006,กรุงเทพมหานคร,Accessory,Mobile App,PAY000723,PromptPay,PAID,2,284.05,0.0,568.1,orders_2026_02.csv
ORD000724,2026-02-12 23:57:00,C0043,P018,ระยอง,Smartphone,Web,PAY000724,Bank Transfer,PAID,1,3990.0,0.0,3990.0,orders_2026_02.csv
ORD000725,2026-02-24 12:26:00,C0078,P020,ระยอง,Smart Home,Web,PAY000725,Credit Card,PAID,1,499.0,0.0,499.0,orders_2026_02.csv
ORD000726,2026-02-15 13:06:00,C0062,P036,ระยอง,Notebook,Mobile App,PAY000726,PromptPay,PAID,1,313.95,0.0,313.95,orders_2026_02.csv
ORD000728,2026-02-11 00:52:00,C0111,P010,ขอนแก่น,Smart Home,Web,PAY000728,Bank Transfer,PAID,2,940.5,0.05,1786.95,orders_2026_02.csv
ORD000729,2026-02-16 22:43:00,C0064,P040,ขอนแก่น,Accessory,Mobile App,PAY000729,PromptPay,PAID,3,3591.0,0.05,10234.35,orders_2026_02.csv
ORD000730,2026-02-22 02:03:00,C0042,P010,ระยอง,Smart Home,Web,PAY000730,Bank Transfer,PAID,1,990.0,0.0,990.0,orders_2026_02.csv
ORD000731,2026-02-20 20:06:00,C0156,P007,กรุงเทพมหานคร,Notebook,Mobile App,PAY000731,PromptPay,PAID,1,23310.0,0.0,23310.0,orders_2026_02.csv
ORD000732,2026-02-22 09:06:00,C0019,P021,ระยอง,Smart Home,Mobile App,PAY000732,Credit Card,PAID,2,25900.0,0.0,51800.0,orders_2026_02.csv
ORD000733,2026-02-20 07:18:00,C0030,P022,ชลบุรี,Accessory,Marketplace,PAY000733,PromptPay,PAID,2,499.0,0.0,998.0,orders_2026_02.csv
ORD000735,2026-02-16 16:19:00,C0092,P032,กรุงเทพมหานคร,Notebook,Web,PAY000735,Credit Card,PAID,1,25900.0,0.0,25900.0,orders_2026_02.csv
ORD000736,2026-02-27 17:04:00,C0022,P003,กรุงเทพมหานคร,Smartphone,Mobile App,PAY000736,Bank Transfer,PAID,1,25900.0,0.1,23310.0,orders_2026_02.csv
ORD000737,2026-02-25 13:07:00,C0003,P032,ขอนแก่น,Notebook,Web,PAY000737,Credit Card,PAID,1,25900.0,0.0,25900.0,orders_2026_02.csv
ORD000738,2026-02-10 06:24:00,C0105,P024,ภูเก็ต,Accessory,Mobile App,PAY000738,Bank Transfer,PAID,2,313.95,0.05,596.5,orders_2026_02.csv
ORD000739,2026-02-10 10:59:00,C0114,P035,เชียงใหม่,Accessory,Marketplace,PAY000739,Credit Card,PAID,2,27195.0,0.0,54390.0,orders_2026_02.csv
ORD000740,2026-02-08 18:37:00,C0012,P015,ขอนแก่น,Notebook,Marketplace,PAY000740,Bank Transfer,PAID,2,284.05,0.05,539.7,orders_2026_02.csv
ORD000741,2026-02-19 02:17:00,C0145,P024,ภูเก็ต,Accessory,Marketplace,PAY000741,PromptPay,PAID,2,313.95,0.0,627.9,orders_2026_02.csv
ORD000743,2026-02-14 15:45:00,C0041,P005,ระยอง,Smartphone,Marketplace,PAY000743,PromptPay,PAID,1,299.0,0.05,284.05,orders_2026_02.csv
ORD000744,2026-02-26 07:55:00,C0148,P026,เชียงใหม่,Smart Home,Mobile App,PAY000744,PromptPay,PAID,1,12255.0,0.0,12255.0,orders_2026_02.csv
ORD000745,2026-02-13 18:44:00,C0045,P037,เชียงใหม่,Smart Home,Mobile App,PAY000745,Credit Card,PAID,2,25900.0,0.0,51800.0,orders_2026_02.csv
ORD000746,2026-02-24 06:03:00,C0148,P011,เชียงใหม่,Accessory,Marketplace,PAY000746,Bank Transfer,PAID,1,27195.0,0.0,27195.0,orders_2026_02.csv
ORD000747,2026-02-25 20:17:00,C0147,P035,ชลบุรี,Accessory,Web,PAY000747,PromptPay,PAID,4,25900.0,0.05,98420.0,orders_2026_02.csv
ORD000748,2026-02-16 22:38:00,C0150,P003,เชียงใหม่,Smartphone,Mobile App,PAY000748,Credit Card,PAID,4,25900.0,0.05,98420.0,orders_2026_02.csv
ORD000749,2026-02-27 04:04:00,C0148,P024,เชียงใหม่,Accessory,Marketplace,PAY000749,PromptPay,PAID,2,269.1,0.05,511.29,orders_2026_02.csv
ORD000750,2026-02-17 15:20:00,C0115,P002,ระยอง,Smartphone,Web,PAY000750,Credit Card,PAID,4,1490.0,0.0,5960.0,orders_2026_02.csv
